"flight_id","tanggal","icao24","latitude","longitude","heading","altitude","ground_speed","squawk","radar","aircraft_code","registration","time","departure","destination","number","airline_iata","on_ground","vertical_speed","callsign","airline_icao"
"380728","2023-03-10 17:12:52","8A0965","0.4659","101.4469","122","0","1",,"F-WIBB5","B738","PK-BGK","1678443167","CGK","PKU","ID6848","ID6848","1","0","BTK6848","BTK"
"380729","2023-03-10 17:12:57","8A0965","0.4659","101.4469","122","0","1",,"F-WIBB5","B738","PK-BGK","1678443172","CGK","PKU","ID6848","ID6848","1","0","BTK6848","BTK"
"380730","2023-03-10 17:13:02","8A0965","0.466","101.4469","302","0","1",,"F-WIBB5","B738","PK-BGK","1678443177","CGK","PKU","ID6848","ID6848","1","0","BTK6848","BTK"
"380731","2023-03-10 17:13:07","8A0965","0.4659","101.4469","302","0","1",,"F-WIBB5","B738","PK-BGK","1678443182","CGK","PKU","ID6848","ID6848","1","0","BTK6848","BTK"
"380732","2023-03-10 17:13:12","8A0965","0.4659","101.4469","122","0","1",,"F-WIBB5","B738","PK-BGK","1678443187","CGK","PKU","ID6848","ID6848","1","0","BTK6848","BTK"
"380733","2023-03-10 17:13:17","8A0965","0.4659","101.4469","122","0","1",,"F-WIBB5","B738","PK-BGK","1678443192","CGK","PKU","ID6848","ID6848","1","0","BTK6848","BTK"
"380734","2023-03-10 17:13:22","8A0965","0.4659","101.4469","122","0","1",,"F-WIBB5","B738","PK-BGK","1678443192","CGK","PKU","ID6848","ID6848","1","0","BTK6848","BTK"
"380735","2023-03-10 17:13:27","8A0965","0.4659","101.4469","122","0","1",,"F-WIBB5","B738","PK-BGK","1678443202","CGK","PKU","ID6848","ID6848","1","0","BTK6848","BTK"
"380736","2023-03-10 17:13:32","8A0965","0.4659","101.4469","122","0","1",,"F-WIBB5","B738","PK-BGK","1678443207","CGK","PKU","ID6848","ID6848","1","0","BTK6848","BTK"
"380737","2023-03-10 17:13:37","8A0965","0.4659","101.4469","122","0","0",,"F-WIBB5","B738","PK-BGK","1678443212","CGK","PKU","ID6848","ID6848","1","0","BTK6848","BTK"
"380738","2023-03-10 17:13:42","8A0965","0.4659","101.4469","122","0","0",,"F-WIBB5","B738","PK-BGK","1678443212","CGK","PKU","ID6848","ID6848","1","0","BTK6848","BTK"
"380739","2023-03-10 17:13:47","8A0965","0.4659","101.4469","122","0","1",,"F-WIBB5","B738","PK-BGK","1678443222","CGK","PKU","ID6848","ID6848","1","0","BTK6848","BTK"
"380740","2023-03-10 17:13:52","8A0965","0.4659","101.4469","122","0","1",,"F-WIBB5","B738","PK-BGK","1678443227","CGK","PKU","ID6848","ID6848","1","0","BTK6848","BTK"
"380741","2023-03-10 17:13:57","8A0965","0.4659","101.4469","122","0","0",,"F-WIBB5","B738","PK-BGK","1678443232","CGK","PKU","ID6848","ID6848","1","0","BTK6848","BTK"
"380742","2023-03-10 17:14:02","8A0965","0.4659","101.4469","122","0","0",,"F-WIBB5","B738","PK-BGK","1678443232","CGK","PKU","ID6848","ID6848","1","0","BTK6848","BTK"
"380743","2023-03-10 17:14:07","8A0965","0.4659","101.4469","122","0","0",,"F-WIBB5","B738","PK-BGK","1678443237","CGK","PKU","ID6848","ID6848","1","0","BTK6848","BTK"
"380744","2023-03-10 17:14:12","8A0965","0.4659","101.4469","122","0","0",,"F-WIBB5","B738","PK-BGK","1678443237","CGK","PKU","ID6848","ID6848","1","0","BTK6848","BTK"
"380745","2023-03-10 17:14:17","8A0965","0.4659","101.4469","122","0","0",,"F-WIBB5","B738","PK-BGK","1678443237","CGK","PKU","ID6848","ID6848","1","0","BTK6848","BTK"
"380746","2023-03-10 17:14:22","8A0965","0.4659","101.4469","122","0","0",,"F-WIBB5","B738","PK-BGK","1678443237","CGK","PKU","ID6848","ID6848","1","0","BTK6848","BTK"
"380747","2023-03-10 17:14:27","8A0965","0.4659","101.4469","122","0","0",,"F-WIBB5","B738","PK-BGK","1678443237","CGK","PKU","ID6848","ID6848","1","0","BTK6848","BTK"
"380748","2023-03-10 17:14:32","8A0965","0.4659","101.4469","122","0","0",,"F-WIBB5","B738","PK-BGK","1678443237","CGK","PKU","ID6848","ID6848","1","0","BTK6848","BTK"
"380749","2023-03-10 17:14:37","8A0965","0.4659","101.4469","122","0","0",,"F-WIBB5","B738","PK-BGK","1678443237","CGK","PKU","ID6848","ID6848","1","0","BTK6848","BTK"
"380750","2023-03-10 17:14:42","8A0965","0.4659","101.4469","122","0","0",,"F-WIBB5","B738","PK-BGK","1678443237","CGK","PKU","ID6848","ID6848","1","0","BTK6848","BTK"
"380751","2023-03-10 17:14:47","8A0965","0.4659","101.4469","122","0","0",,"F-WIBB5","B738","PK-BGK","1678443237","CGK","PKU","ID6848","ID6848","1","0","BTK6848","BTK"
"380752","2023-03-10 17:14:52","8A0965","0.4659","101.4469","122","0","0",,"F-WIBB5","B738","PK-BGK","1678443237","CGK","PKU","ID6848","ID6848","1","0","BTK6848","BTK"
"380753","2023-03-10 17:14:57","8A0965","0.4659","101.4469","122","0","0",,"F-WIBB5","B738","PK-BGK","1678443237","CGK","PKU","ID6848","ID6848","1","0","BTK6848","BTK"
"380754","2023-03-10 17:15:02","8A0965","0.4659","101.4469","122","0","0",,"F-WIBB5","B738","PK-BGK","1678443237","CGK","PKU","ID6848","ID6848","1","0","BTK6848","BTK"
"380755","2023-03-10 17:15:07","8A0965","0.4659","101.4469","122","0","0",,"F-WIBB5","B738","PK-BGK","1678443237","CGK","PKU","ID6848","ID6848","1","0","BTK6848","BTK"
"380756","2023-03-10 17:15:12","8A0965","0.4659","101.4469","122","0","0",,"F-WIBB5","B738","PK-BGK","1678443237","CGK","PKU","ID6848","ID6848","1","0","BTK6848","BTK"
"380757","2023-03-10 17:15:17","8A0965","0.4659","101.4469","122","0","0",,"F-WIBB5","B738","PK-BGK","1678443237","CGK","PKU","ID6848","ID6848","1","0","BTK6848","BTK"
"380758","2023-03-10 17:15:22","8A0965","0.4659","101.4469","122","0","0",,"F-WIBB5","B738","PK-BGK","1678443237","CGK","PKU","ID6848","ID6848","1","0","BTK6848","BTK"
"380759","2023-03-10 17:15:28","8A0965","0.4659","101.4469","122","0","0",,"F-WIBB5","B738","PK-BGK","1678443237","CGK","PKU","ID6848","ID6848","1","0","BTK6848","BTK"
"380760","2023-03-10 17:55:07","76D254","0.4126","101.4431","1","900","148",,"F-WIBB5","A320","9V-TRT","1678445704","SIN","PKU","TR252","TR252","0","-704","TGW252","TGW"
"380761","2023-03-10 17:55:12","76D254","0.4148","101.4431","1","875","148",,"F-WIBB5","A320","9V-TRT","1678445707","SIN","PKU","TR252","TR252","0","-704","TGW252","TGW"
"380762","2023-03-10 17:55:17","76D254","0.4168","101.4432","1","825","148",,"F-WIBB5","A320","9V-TRT","1678445710","SIN","PKU","TR252","TR252","0","-704","TGW252","TGW"
"380763","2023-03-10 17:55:22","76D254","0.4214","101.4433","1","750","150",,"F-WIBB5","A320","9V-TRT","1678445717","SIN","PKU","TR252","TR252","0","-768","TGW252","TGW"
"380764","2023-03-10 17:55:27","76D254","0.4258","101.4434","1","675","151",,"F-WIBB5","A320","9V-TRT","1678445723","SIN","PKU","TR252","TR252","0","-768","TGW252","TGW"
"380765","2023-03-10 17:55:32","76D254","0.4294","101.4435","1","625","151",,"F-WIBB5","A320","9V-TRT","1678445729","SIN","PKU","TR252","TR252","0","-704","TGW252","TGW"
"380766","2023-03-10 17:55:37","76D254","0.4317","101.4436","1","575","151",,"F-WIBB5","A320","9V-TRT","1678445732","SIN","PKU","TR252","TR252","0","-832","TGW252","TGW"
"380767","2023-03-10 17:55:42","76D254","0.4337","101.4437","1","525","152",,"F-WIBB5","A320","9V-TRT","1678445734","SIN","PKU","TR252","TR252","0","-1024","TGW252","TGW"
"380768","2023-03-10 17:55:47","76D254","0.4405","101.4439","2","400","150",,"F-WIBB5","A320","9V-TRT","1678445744","SIN","PKU","TR252","TR252","0","-832","TGW252","TGW"
"380769","2023-03-10 17:55:52","76D254","0.4427","101.444","1","375","150",,"F-WIBB5","A320","9V-TRT","1678445747","SIN","PKU","TR252","TR252","0","-704","TGW252","TGW"
"380770","2023-03-10 17:55:57","76D254","0.4463","101.4441","1","300","149",,"F-WIBB5","A320","9V-TRT","1678445753","SIN","PKU","TR252","TR252","0","-832","TGW252","TGW"
"380771","2023-03-10 17:56:02","76D254","0.4483","101.4442","1","225","149",,"F-WIBB5","A320","9V-TRT","1678445756","SIN","PKU","TR252","TR252","0","-768","TGW252","TGW"
"380772","2023-03-10 17:56:07","76D254","0.4548","101.4443","2","0","135",,"F-WIBB5","A320","9V-TRT","1678445764","SIN","PKU","TR252","TR252","0","0","TGW252","TGW"
"380773","2023-03-10 17:56:12","76D254","0.4574","101.4444","2","0","120",,"F-WIBB5","A320","9V-TRT","1678445769","SIN","PKU","TR252","TR252","0","0","TGW252","TGW"
"380774","2023-03-10 17:56:17","76D254","0.4593","101.4445","2","0","100",,"F-WIBB5","A320","9V-TRT","1678445773","SIN","PKU","TR252","TR252","0","0","TGW252","TGW"
"380775","2023-03-10 17:56:22","76D254","0.4607","101.4445","2","0","84",,"F-WIBB5","A320","9V-TRT","1678445777","SIN","PKU","TR252","TR252","1","0","TGW252","TGW"
"380776","2023-03-10 17:56:27","76D254","0.4631","101.4446","2","0","53",,"F-WIBB5","A320","9V-TRT","1678445785","SIN","PKU","TR252","TR252","1","0","TGW252","TGW"
"380777","2023-03-10 17:56:32","76D254","0.464","101.4446","2","0","43",,"F-WIBB5","A320","9V-TRT","1678445789","SIN","PKU","TR252","TR252","1","0","TGW252","TGW"
"380778","2023-03-10 17:56:37","76D254","0.4647","101.4446","2","0","34",,"F-WIBB5","A320","9V-TRT","1678445793","SIN","PKU","TR252","TR252","1","0","TGW252","TGW"
"380779","2023-03-10 17:56:42","76D254","0.4652","101.4446","2","0","27",,"F-WIBB5","A320","9V-TRT","1678445797","SIN","PKU","TR252","TR252","1","0","TGW252","TGW"
"380780","2023-03-10 17:56:47","76D254","0.4658","101.4446","2","0","17",,"F-WIBB5","A320","9V-TRT","1678445805","SIN","PKU","TR252","TR252","1","0","TGW252","TGW"
"380781","2023-03-10 17:56:52","76D254","0.4661","101.4447","5","0","13",,"F-WIBB5","A320","9V-TRT","1678445809","SIN","PKU","TR252","TR252","1","0","TGW252","TGW"
"380782","2023-03-10 17:56:57","76D254","0.4662","101.4447","8","0","13",,"F-WIBB5","A320","9V-TRT","1678445810","SIN","PKU","TR252","TR252","1","0","TGW252","TGW"
"380783","2023-03-10 17:57:02","76D254","0.4663","101.4449","64","0","10",,"F-WIBB5","A320","9V-TRT","1678445816","SIN","PKU","TR252","TR252","1","0","TGW252","TGW"
"380784","2023-03-10 17:57:07","76D254","0.4663","101.4452","95","0","9",,"F-WIBB5","A320","9V-TRT","1678445824","SIN","PKU","TR252","TR252","1","0","TGW252","TGW"
"380785","2023-03-10 17:57:12","76D254","0.4663","101.4454","92","0","9",,"F-WIBB5","A320","9V-TRT","1678445828","SIN","PKU","TR252","TR252","1","0","TGW252","TGW"
"380786","2023-03-10 17:57:17","76D254","0.4663","101.4455","92","0","8",,"F-WIBB5","A320","9V-TRT","1678445832","SIN","PKU","TR252","TR252","1","0","TGW252","TGW"
"380787","2023-03-10 17:57:22","76D254","0.4663","101.4455","92","0","8",,"F-WIBB5","A320","9V-TRT","1678445832","SIN","PKU","TR252","TR252","1","0","TGW252","TGW"
"380788","2023-03-10 17:57:27","76D254","0.4662","101.4459","146","0","7",,"F-WIBB5","A320","9V-TRT","1678445843","SIN","PKU","TR252","TR252","1","0","TGW252","TGW"
"380789","2023-03-10 17:57:32","76D254","0.466","101.4459","171","0","8",,"F-WIBB5","A320","9V-TRT","1678445848","SIN","PKU","TR252","TR252","1","0","TGW252","TGW"
"380790","2023-03-10 17:57:37","76D254","0.4659","101.4459","180","0","8",,"F-WIBB5","A320","9V-TRT","1678445852","SIN","PKU","TR252","TR252","1","0","TGW252","TGW"
"380791","2023-03-10 17:57:42","76D254","0.4658","101.4459","180","0","6",,"F-WIBB5","A320","9V-TRT","1678445856","SIN","PKU","TR252","TR252","1","0","TGW252","TGW"
"380792","2023-03-10 17:57:47","76D254","0.4655","101.4459","180","0","5",,"F-WIBB5","A320","9V-TRT","1678445864","SIN","PKU","TR252","TR252","1","0","TGW252","TGW"
"380793","2023-03-10 17:57:52","76D254","0.4654","101.4459","182","0","5",,"F-WIBB5","A320","9V-TRT","1678445869","SIN","PKU","TR252","TR252","1","0","TGW252","TGW"
"380794","2023-03-10 17:57:57","76D254","0.4654","101.4459","182","0","5",,"F-WIBB5","A320","9V-TRT","1678445872","SIN","PKU","TR252","TR252","1","0","TGW252","TGW"
"380795","2023-03-10 17:58:02","76D254","0.4653","101.4459","163","0","5",,"F-WIBB5","A320","9V-TRT","1678445876","SIN","PKU","TR252","TR252","1","0","TGW252","TGW"
"380796","2023-03-10 17:58:07","76D254","0.4652","101.446","135","0","5",,"F-WIBB5","A320","9V-TRT","1678445880","SIN","PKU","TR252","TR252","1","0","TGW252","TGW"
"380797","2023-03-10 17:58:12","76D254","0.4652","101.4463","95","0","6",,"F-WIBB5","A320","9V-TRT","1678445889","SIN","PKU","TR252","TR252","1","0","TGW252","TGW"
"380798","2023-03-10 17:58:17","76D254","0.4652","101.4464","92","0","6",,"F-WIBB5","A320","9V-TRT","1678445891","SIN","PKU","TR252","TR252","1","0","TGW252","TGW"
"380799","2023-03-10 17:58:22","76D254","0.4652","101.4464","92","0","5",,"F-WIBB5","A320","9V-TRT","1678445896","SIN","PKU","TR252","TR252","1","0","TGW252","TGW"
"380800","2023-03-10 17:58:27","76D254","0.4652","101.4467","92","0","3",,"F-WIBB5","A320","9V-TRT","1678445905","SIN","PKU","TR252","TR252","1","0","TGW252","TGW"
"380801","2023-03-10 17:58:32","76D254","0.4652","101.4467","92","0","3",,"F-WIBB5","A320","9V-TRT","1678445909","SIN","PKU","TR252","TR252","1","0","TGW252","TGW"
"380802","2023-03-10 17:58:37","76D254","0.4652","101.4468","92","0","2",,"F-WIBB5","A320","9V-TRT","1678445912","SIN","PKU","TR252","TR252","1","0","TGW252","TGW"
"380803","2023-03-10 17:58:42","76D254","0.4652","101.4468","92","0","2",,"F-WIBB5","A320","9V-TRT","1678445916","SIN","PKU","TR252","TR252","1","0","TGW252","TGW"
"380804","2023-03-10 17:58:47","76D254","0.4652","101.4469","92","0","1",,"F-WIBB5","A320","9V-TRT","1678445924","SIN","PKU","TR252","TR252","1","0","TGW252","TGW"
"380805","2023-03-10 17:58:52","76D254","0.4652","101.4469","92","0","1",,"F-WIBB5","A320","9V-TRT","1678445925","SIN","PKU","TR252","TR252","1","0","TGW252","TGW"
"380806","2023-03-10 17:58:57","76D254","0.4652","101.4469","92","0","1",,"F-WIBB5","A320","9V-TRT","1678445925","SIN","PKU","TR252","TR252","1","0","TGW252","TGW"
"380807","2023-03-10 17:59:02","76D254","0.4652","101.4469","92","0","1",,"F-WIBB5","A320","9V-TRT","1678445925","SIN","PKU","TR252","TR252","1","0","TGW252","TGW"
"380808","2023-03-10 17:59:07","76D254","0.4652","101.4469","92","0","1",,"F-WIBB5","A320","9V-TRT","1678445925","SIN","PKU","TR252","TR252","1","0","TGW252","TGW"
"380809","2023-03-10 17:59:12","76D254","0.4652","101.4469","92","0","1",,"F-WIBB5","A320","9V-TRT","1678445925","SIN","PKU","TR252","TR252","1","0","TGW252","TGW"
"380810","2023-03-10 17:59:17","76D254","0.4652","101.4469","92","0","1",,"F-WIBB5","A320","9V-TRT","1678445925","SIN","PKU","TR252","TR252","1","0","TGW252","TGW"
"380811","2023-03-10 17:59:22","76D254","0.4652","101.4469","92","0","1",,"F-WIBB5","A320","9V-TRT","1678445925","SIN","PKU","TR252","TR252","1","0","TGW252","TGW"
"380812","2023-03-10 17:59:27","76D254","0.4652","101.4469","92","0","1",,"F-WIBB5","A320","9V-TRT","1678445925","SIN","PKU","TR252","TR252","1","0","TGW252","TGW"
"380813","2023-03-10 17:59:32","76D254","0.4652","101.4469","92","0","1",,"F-WIBB5","A320","9V-TRT","1678445925","SIN","PKU","TR252","TR252","1","0","TGW252","TGW"
"380814","2023-03-10 17:59:37","76D254","0.4652","101.4469","92","0","1",,"F-WIBB5","A320","9V-TRT","1678445925","SIN","PKU","TR252","TR252","1","0","TGW252","TGW"
"380815","2023-03-10 17:59:42","76D254","0.4652","101.4469","92","0","1",,"F-WIBB5","A320","9V-TRT","1678445925","SIN","PKU","TR252","TR252","1","0","TGW252","TGW"
"380816","2023-03-10 17:59:47","76D254","0.4652","101.4469","92","0","1",,"F-WIBB5","A320","9V-TRT","1678445925","SIN","PKU","TR252","TR252","1","0","TGW252","TGW"
"380817","2023-03-10 17:59:52","76D254","0.4652","101.4469","92","0","1",,"F-WIBB5","A320","9V-TRT","1678445925","SIN","PKU","TR252","TR252","1","0","TGW252","TGW"
"380818","2023-03-10 17:59:57","76D254","0.4652","101.4469","92","0","1",,"F-WIBB5","A320","9V-TRT","1678445925","SIN","PKU","TR252","TR252","1","0","TGW252","TGW"
"380819","2023-03-10 18:00:02","76D254","0.4652","101.4469","92","0","1",,"F-WIBB5","A320","9V-TRT","1678445925","SIN","PKU","TR252","TR252","1","0","TGW252","TGW"
"380820","2023-03-10 18:00:07","76D254","0.4652","101.4469","92","0","1",,"F-WIBB5","A320","9V-TRT","1678445925","SIN","PKU","TR252","TR252","1","0","TGW252","TGW"
"380821","2023-03-10 18:00:12","76D254","0.4652","101.4469","92","0","1",,"F-WIBB5","A320","9V-TRT","1678445925","SIN","PKU","TR252","TR252","1","0","TGW252","TGW"
"380822","2023-03-10 18:22:27","8A077E","0.5056","101.446","182","975","115",,"F-WIBB4","AT76","PK-WJP","1678447344","KNO","PKU","IW1243","IW1243","0","-768","WON1243","WON"
"380823","2023-03-10 18:22:32","8A077E","0.5038","101.4459","182","925","114",,"F-WIBB5","AT76","PK-WJP","1678447348","KNO","PKU","IW1243","IW1243","0","-768","WON1243","WON"
"380824","2023-03-10 18:22:37","8A077E","0.5022","101.4458","182","900","112",,"F-WIBB5","AT76","PK-WJP","1678447351","KNO","PKU","IW1243","IW1243","0","-704","WON1243","WON"
"380825","2023-03-10 18:22:42","8A077E","0.4991","101.4458","181","825","111",,"F-WIBB5","AT76","PK-WJP","1678447357","KNO","PKU","IW1243","IW1243","0","-640","WON1243","WON"
"380826","2023-03-10 18:22:47","8A077E","0.496","101.4457","181","775","110",,"F-WIBB5","AT76","PK-WJP","1678447363","KNO","PKU","IW1243","IW1243","0","-640","WON1243","WON"
"380827","2023-03-10 18:22:52","8A077E","0.4929","101.4456","180","700","109",,"F-WIBB5","AT76","PK-WJP","1678447369","KNO","PKU","IW1243","IW1243","0","-576","WON1243","WON"
"380828","2023-03-10 18:22:57","8A077E","0.4914","101.4456","181","675","108",,"F-WIBB5","AT76","PK-WJP","1678447372","KNO","PKU","IW1243","IW1243","0","-576","WON1243","WON"
"380829","2023-03-10 18:23:02","8A077E","0.4899","101.4456","181","650","108",,"F-WIBB5","AT76","PK-WJP","1678447375","KNO","PKU","IW1243","IW1243","0","-512","WON1243","WON"
"380830","2023-03-10 18:23:07","8A077E","0.4854","101.4453","183","575","107",,"F-WIBB5","AT76","PK-WJP","1678447384","KNO","PKU","IW1243","IW1243","0","-512","WON1243","WON"
"380831","2023-03-10 18:23:12","8A077E","0.4838","101.4452","182","550","107",,"F-WIBB5","AT76","PK-WJP","1678447387","KNO","PKU","IW1243","IW1243","0","-576","WON1243","WON"
"380832","2023-03-10 18:23:17","8A077E","0.4809","101.4451","181","500","108",,"F-WIBB5","AT76","PK-WJP","1678447393","KNO","PKU","IW1243","IW1243","0","-576","WON1243","WON"
"380833","2023-03-10 18:23:22","8A077E","0.4791","101.4451","181","475","109",,"F-WIBB5","AT76","PK-WJP","1678447396","KNO","PKU","IW1243","IW1243","0","-640","WON1243","WON"
"380834","2023-03-10 18:23:27","8A077E","0.4747","101.445","182","375","107",,"F-WIBB5","AT76","PK-WJP","1678447405","KNO","PKU","IW1243","IW1243","0","-640","WON1243","WON"
"380835","2023-03-10 18:23:32","8A077E","0.4732","101.4449","181","350","108",,"F-WIBB5","AT76","PK-WJP","1678447408","KNO","PKU","IW1243","IW1243","0","-640","WON1243","WON"
"380836","2023-03-10 18:23:37","8A077E","0.4716","101.4449","181","325","108",,"F-WIBB5","AT76","PK-WJP","1678447411","KNO","PKU","IW1243","IW1243","0","-512","WON1243","WON"
"380837","2023-03-10 18:23:42","8A077E","0.47","101.4448","181","275","108",,"F-WIBB5","AT76","PK-WJP","1678447414","KNO","PKU","IW1243","IW1243","0","-576","WON1243","WON"
"380838","2023-03-10 18:23:47","8A077E","0.4669","101.4447","181","250","105",,"F-WIBB5","AT76","PK-WJP","1678447420","KNO","PKU","IW1243","IW1243","0","-384","WON1243","WON"
"380839","2023-03-10 18:23:52","8A077E","0.4635","101.4446","180","0","80",,"F-WIBB5","AT76","PK-WJP","1678447428","KNO","PKU","IW1243","IW1243","1","0","WON1243","WON"
"380840","2023-03-10 18:23:57","8A077E","0.4621","101.4446","182","0","67",,"F-WIBB5","AT76","PK-WJP","1678447432","KNO","PKU","IW1243","IW1243","1","0","WON1243","WON"
"380841","2023-03-10 18:24:02","8A077E","0.461","101.4445","180","0","57",,"F-WIBB5","AT76","PK-WJP","1678447436","KNO","PKU","IW1243","IW1243","1","0","WON1243","WON"
"380842","2023-03-10 18:24:07","8A077E","0.4593","101.4445","182","0","31",,"F-WIBB5","AT76","PK-WJP","1678447445","KNO","PKU","IW1243","IW1243","1","0","WON1243","WON"
"380843","2023-03-10 18:24:12","8A077E","0.4588","101.4445","180","0","20",,"F-WIBB5","AT76","PK-WJP","1678447449","KNO","PKU","IW1243","IW1243","1","0","WON1243","WON"
"380844","2023-03-10 18:24:17","8A077E","0.4585","101.4445","165","0","14",,"F-WIBB5","AT76","PK-WJP","1678447452","KNO","PKU","IW1243","IW1243","1","0","WON1243","WON"
"380845","2023-03-10 18:24:22","8A077E","0.4583","101.4446","160","0","10",,"F-WIBB5","AT76","PK-WJP","1678447457","KNO","PKU","IW1243","IW1243","1","0","WON1243","WON"
"380846","2023-03-10 18:24:27","8A077E","0.458","101.4446","174","0","5",,"F-WIBB5","AT76","PK-WJP","1678447465","KNO","PKU","IW1243","IW1243","1","0","WON1243","WON"
"380847","2023-03-10 18:24:32","8A077E","0.458","101.4445","174","0","5",,"F-WIBB5","AT76","PK-WJP","1678447469","KNO","PKU","IW1243","IW1243","1","0","WON1243","WON"
"380848","2023-03-10 18:24:37","8A077E","0.4581","101.4444","174","0","5",,"F-WIBB5","AT76","PK-WJP","1678447472","KNO","PKU","IW1243","IW1243","1","0","WON1243","WON"
"380849","2023-03-10 18:24:43","8A077E","0.4582","101.4444","174","0","6",,"F-WIBB5","AT76","PK-WJP","1678447480","KNO","PKU","IW1243","IW1243","1","0","WON1243","WON"
"380850","2023-03-10 18:24:47","8A077E","0.4582","101.4444","174","0","6",,"F-WIBB5","AT76","PK-WJP","1678447480","KNO","PKU","IW1243","IW1243","1","0","WON1243","WON"
"380851","2023-03-10 18:24:52","8A077E","0.4582","101.4444","174","0","6",,"F-WIBB5","AT76","PK-WJP","1678447480","KNO","PKU","IW1243","IW1243","1","0","WON1243","WON"
"380852","2023-03-10 18:24:57","8A077E","0.4582","101.4444","174","0","6",,"F-WIBB5","AT76","PK-WJP","1678447480","KNO","PKU","IW1243","IW1243","1","0","WON1243","WON"
"380853","2023-03-10 18:25:02","8A077E","0.4582","101.4444","174","0","6",,"F-WIBB5","AT76","PK-WJP","1678447480","KNO","PKU","IW1243","IW1243","1","0","WON1243","WON"
"380854","2023-03-10 18:25:07","8A077E","0.4582","101.4444","174","0","6",,"F-WIBB5","AT76","PK-WJP","1678447480","KNO","PKU","IW1243","IW1243","1","0","WON1243","WON"
"380855","2023-03-10 18:25:12","8A077E","0.4597","101.4445","2","0","13",,"F-WIBB5","AT76","PK-WJP","1678447508","KNO","PKU","IW1243","IW1243","1","0","WON1243","WON"
"380856","2023-03-10 18:25:17","8A077E","0.4599","101.4445","2","0","12",,"F-WIBB5","AT76","PK-WJP","1678447513","KNO","PKU","IW1243","IW1243","1","0","WON1243","WON"
"380857","2023-03-10 18:25:22","8A077E","0.4602","101.4445","351","0","12",,"F-WIBB5","AT76","PK-WJP","1678447517","KNO","PKU","IW1243","IW1243","1","0","WON1243","WON"
"380858","2023-03-10 18:25:27","8A077E","0.4606","101.4445","2","0","11",,"F-WIBB5","AT76","PK-WJP","1678447525","KNO","PKU","IW1243","IW1243","1","0","WON1243","WON"
"380859","2023-03-10 18:25:32","8A077E","0.4608","101.4445","2","0","11",,"F-WIBB5","AT76","PK-WJP","1678447529","KNO","PKU","IW1243","IW1243","1","0","WON1243","WON"
"380860","2023-03-10 18:25:37","8A077E","0.461","101.4445","7","0","11",,"F-WIBB5","AT76","PK-WJP","1678447533","KNO","PKU","IW1243","IW1243","1","0","WON1243","WON"
"380861","2023-03-10 18:25:42","8A077E","0.4612","101.4445","2","0","10",,"F-WIBB5","AT76","PK-WJP","1678447537","KNO","PKU","IW1243","IW1243","1","0","WON1243","WON"
"380862","2023-03-10 18:25:47","8A077E","0.4615","101.4445","2","0","11",,"F-WIBB5","AT76","PK-WJP","1678447545","KNO","PKU","IW1243","IW1243","1","0","WON1243","WON"
"380863","2023-03-10 18:25:52","8A077E","0.4618","101.4445","2","0","11",,"F-WIBB5","AT76","PK-WJP","1678447549","KNO","PKU","IW1243","IW1243","1","0","WON1243","WON"
"380864","2023-03-10 18:25:57","8A077E","0.4619","101.4446","17","0","11",,"F-WIBB5","AT76","PK-WJP","1678447552","KNO","PKU","IW1243","IW1243","1","0","WON1243","WON"
"380865","2023-03-10 18:26:02","8A077E","0.4621","101.4446","2","0","11",,"F-WIBB5","AT76","PK-WJP","1678447556","KNO","PKU","IW1243","IW1243","1","0","WON1243","WON"
"380866","2023-03-10 18:26:07","8A077E","0.4625","101.4446","2","0","10",,"F-WIBB5","AT76","PK-WJP","1678447564","KNO","PKU","IW1243","IW1243","1","0","WON1243","WON"
"380867","2023-03-10 18:26:12","8A077E","0.4627","101.4446","2","0","10",,"F-WIBB5","AT76","PK-WJP","1678447568","KNO","PKU","IW1243","IW1243","1","0","WON1243","WON"
"380868","2023-03-10 18:26:17","8A077E","0.4629","101.4446","2","0","10",,"F-WIBB5","AT76","PK-WJP","1678447572","KNO","PKU","IW1243","IW1243","1","0","WON1243","WON"
"380869","2023-03-10 18:26:22","8A077E","0.463","101.4446","2","0","10",,"F-WIBB5","AT76","PK-WJP","1678447576","KNO","PKU","IW1243","IW1243","1","0","WON1243","WON"
"380870","2023-03-10 18:26:27","8A077E","0.4634","101.4446","10","0","10",,"F-WIBB5","AT76","PK-WJP","1678447584","KNO","PKU","IW1243","IW1243","1","0","WON1243","WON"
"380871","2023-03-10 18:26:32","8A077E","0.4636","101.4446","5","0","9",,"F-WIBB5","AT76","PK-WJP","1678447588","KNO","PKU","IW1243","IW1243","1","0","WON1243","WON"
"380872","2023-03-10 18:26:37","8A077E","0.4637","101.4446","14","0","8",,"F-WIBB5","AT76","PK-WJP","1678447592","KNO","PKU","IW1243","IW1243","1","0","WON1243","WON"
"380873","2023-03-10 18:26:42","8A077E","0.4638","101.4447","19","0","7",,"F-WIBB5","AT76","PK-WJP","1678447597","KNO","PKU","IW1243","IW1243","1","0","WON1243","WON"
"380874","2023-03-10 18:26:47","8A077E","0.4638","101.4448","78","0","7",,"F-WIBB5","AT76","PK-WJP","1678447599","KNO","PKU","IW1243","IW1243","1","0","WON1243","WON"
